ns,nf,entropy,lt,ndev,pd,npt,exp,sexp,bug
0,0,0,5.023880521,2.48490665,0,0.693147181,3.044522438,2.944438979,0
0.693147181,1.386294361,0.669274242,4.777020443,2.564949357,5.552959585,0.559615788,6.486160789,6.439350371,1
0,0,0,5.023880521,2.397895273,5.068904202,0.693147181,3.80666249,3.610917913,1
0,0,0,5.017279837,2.302585093,2.397895273,0.693147181,6.361302478,6.255750042,1
0.693147181,1.098612289,0.270368444,4.936869144,2.197224577,4.290459441,0.510825624,5.733341277,5.733341277,1
0,0,0,5.105945474,1.945910149,4.007333185,0.693147181,5.442417711,5.398162702,1
0,0,0,4.564348191,1.945910149,3.688879454,0.693147181,4.127134385,4.110873864,0
0,0,0,4.770684624,1.098612289,3.63758616,0.693147181,3.850147602,3.828641396,0
0,0,0,5.117993812,2.079441542,4.762173935,0.693147181,5.755742214,5.707110265,0
0,0,0,5.105945474,2.890371758,5.480638923,0.693147181,4.158883083,3.33220451,0
0.693147181,1.098612289,0.604572102,6.304448802,3.433987204,3.044522438,0.693147181,6.395261598,6.354370041,0
0,0,0,5.843544417,3.258096538,2.63905733,0.693147181,4.382026635,3.663561646,0
0,0,0,5.84932478,3.258096538,3.912023005,0.693147181,7.404279118,6.907755279,0
0,0,0,5.855071922,3.258096538,3.555348061,0.693147181,3.496507561,3.044522438,0
0,0,0,5.616771098,3.135494216,0,0.693147181,6.82437367,6.398594935,1
0,0,0,5.613128106,3.135494216,2.079441542,0.693147181,6.816735881,6.388561406,0
0,0,0,5.613128106,3.135494216,3.433987204,0.693147181,1.791759469,1.386294361,0
0,0,0,5.572154032,3.091042453,1.609437912,0.693147181,6.651571874,6.238324625,1
0.693147181,3.784189634,0.673123931,5.555335197,3.737669618,7.23489842,0.420502986,6.618738984,6.586171655,1
0,0,0,5.537334267,3.091042453,4.007333185,0.693147181,6.452048954,6.042632834,1
0.693147181,2.63905733,0.521599492,6.397405732,3.688879454,4.663439094,0.451985123,6.852242569,6.829793738,1
0,1.609437912,0.628639496,5.944896911,3.526360525,2.564949357,0.336472237,6.033086222,5.641907071,1
0,0,0,5.525452939,3.091042453,1.945910149,0.693147181,5.783825182,5.332718793,0
0,0,0,5.525452939,3.091042453,2.079441542,0.693147181,5.762051383,5.313205979,0
0.693147181,0.693147181,0.665601408,5.969985515,3.17805383,2.63905733,0.693147181,4.189654742,4.158883083,1
1.386294361,2.302585093,0.511053554,6.485245736,3.63758616,4.882801923,0.641853886,6.212606096,6.210600077,1
0,0,0,5.509388337,3.044522438,1.791759469,0.693147181,5.568344504,5.252273428,0
0.693147181,0.693147181,0.691367967,5.545177444,3.091042453,2.995732274,0.693147181,4.727387819,4.682131227,1
0.693147181,1.945910149,0.588735742,6.664955518,3.555348061,5.327876169,0.619039208,2.944438979,2.944438979,1
0.693147181,1.098612289,0.60470495,6.114419371,3.33220451,2.197224577,0.693147181,5.549076085,5.493061443,1
0,0,0,5.298317367,2.944438979,4.33073334,0.693147181,6.684611728,6.504288174,0
0,0,0,5.204006687,2.890371758,1.098612289,0.693147181,6.086774727,5.988961417,1
0,0,0,5.176149733,2.890371758,1.386294361,0.693147181,4.043051268,3.850147602,1
0,0,0,5.424950017,2.708050201,0,0.693147181,4.852030264,4.753590191,0
0,0,0,5.424950017,2.708050201,0,0.693147181,4.844187086,4.744932128,0
0,0,0,5.407171771,2.708050201,3.761200116,0.693147181,5.613128106,5.572154032,1
0,0,0,5.384495063,2.63905733,0,0.693147181,4.844187086,4.812184355,0
0,0,0,5.272999559,2.63905733,3.36729583,0.693147181,6.74051936,6.685860947,0
0,0,0,5.272999559,2.63905733,1.386294361,0.693147181,3.988984047,3.951243719,1
0,0,0,5.283203729,2.63905733,0,0.693147181,3.951243719,3.912023005,1
0,0,0,5.262690189,2.63905733,1.098612289,0.693147181,3.931825633,3.891820298,1
0,0,0,5.963579344,2.48490665,3.044522438,0.693147181,3.583518938,3.526360525,1
0,0,0,5.963579344,2.397895273,2.197224577,0.693147181,3.713572067,3.713572067,0
0,0,0,5.963579344,2.302585093,2.890371758,0.693147181,1.791759469,1.791759469,0
0,0,0,5.948034989,2.079441542,2.63905733,0.693147181,4.304065093,4.248495242,0
0,0,0,5.945420609,2.079441542,2.708050201,0.693147181,2.772588722,2.708050201,0
0,0,0,6.077642243,1.791759469,3.17805383,0.693147181,3.970291914,3.931825633,1
0,0,0,5.609471795,1.609437912,4.406719247,0.693147181,4.48863637,4.290459441,0
0,0,0,5.609471795,1.609437912,4.158883083,0.693147181,3.091042453,3.044522438,0
0,0,0,5.605802066,1.386294361,3.218875825,0.693147181,0.693147181,0.693147181,0
0,0,0,5.323009979,0.693147181,2.397895273,0.693147181,5.924255797,5.913503006,0
0,0,0,5.283203729,0.693147181,0,0.693147181,5.85220248,5.840641657,0
0,0,0,5.96100534,2.48490665,5.023880521,0.693147181,5.683579767,5.624017506,0
0,0,0,5.411646052,2.708050201,4.718498871,0.693147181,5.616771098,5.575949103,0
0,0,0,5.398162702,2.708050201,4.663439094,0.693147181,5.480638923,5.451038454,0
0,0,0,5.398162702,2.708050201,4.158883083,0.693147181,5.762051383,5.713732806,0
0,0.693147181,0.692032796,5.857933154,3.433987204,6.091309882,0.693147181,4.49980967,4.317488114,0
0,0,0,5.298317367,2.944438979,4.820281566,0.693147181,6.685860947,6.50578406,0
0,0,0,5.525452939,3.135494216,5.533389489,0.693147181,6.817830571,6.390240667,0
0,0,0,5.525452939,3.091042453,4.727387819,0.693147181,5.786897381,5.33753808,0
0,0,0,5.525452939,3.091042453,4.672828834,0.693147181,5.765191103,5.318119994,0
0.693147181,1.386294361,0.6550161,6.689288276,3.465735903,5.752572639,0.693147181,5.513428746,5.153291594,0
0,0,0,5.517452896,3.091042453,4.532599493,0.693147181,6.23636959,5.556828062,0
0,0,0,0,0.693147181,0,0.693147181,4.394449155,4.343805422,0
0,0,0,3.871201011,0.693147181,0,0.693147181,4.394449155,4.343805422,0
0,0,0,4.356708827,0.693147181,0,0.693147181,4.820281566,4.795790546,1
0,0,0,5.252273428,2.772588722,3.663561646,0.693147181,7.40671073,6.910750788,0
0,0,0,5.247024072,2.772588722,3.044522438,0.693147181,7.375255778,6.88550967,0
0,0,0,5.247024072,2.772588722,1.386294361,0.693147181,5.929589143,5.225746674,0
0,0,0,5.225746674,2.772588722,1.098612289,0.693147181,7.284820913,6.821107472,0
0.693147181,1.386294361,0.454119667,6.02827852,3.36729583,2.890371758,0.693147181,4.127134385,4.094344562,0
0.693147181,1.098612289,0.430500936,5.930475275,3.583518938,4.007333185,0.693147181,7.097548851,7.057036982,1
0.693147181,0.693147181,0.113233098,5.877735782,2.944438979,1.386294361,0.693147181,6.29156914,5.932245187,0
0,0,0,5.187385806,2.48490665,2.995732274,0.693147181,4.158883083,3.871201011,1
0,0.693147181,0.543444648,5.33753808,3.401197382,2.772588722,0.693147181,5.587248658,5.361292166,1
0,0,0,5.153291594,2.397895273,4.9698133,0.693147181,5.493061443,5.278114659,0
0,0,0,5.159055299,2.302585093,2.944438979,0.693147181,4.624972813,4.454347296,0
0,0,0,5.159055299,2.197224577,4.143134726,0.693147181,6.385194399,6.278521424,1
0,0,0,5.159055299,2.197224577,4.204692619,0.693147181,2.63905733,2.48490665,1
0,0,0,5.159055299,2.079441542,3.218875825,0.693147181,5.093750201,4.787491743,0
0,0.693147181,0.651437205,5.908082938,3.091042453,2.564949357,0.693147181,6.369900983,6.257667588,1
0.693147181,1.386294361,0.43918145,5.314436748,2.833213344,7.8671055,0.693147181,6.163314804,6.107022888,0
0,0,0,5.170483995,2.197224577,6.324358962,0.693147181,6.391917113,6.284134161,0
0,0,0,5.187385806,2.48490665,5.680172609,0.693147181,3.583518938,3.258096538,0
0,0,0,5.257495372,2.772588722,6.253828812,0.693147181,7.376508126,6.887552572,0
0,0,0,5.283203729,2.772588722,6.008813185,0.693147181,7.40731771,6.9117473,0
0,0,0,5.278114659,2.772588722,5.910796644,0.693147181,7.375882148,6.886531643,0
0,0,0,5.846438775,2.48490665,0.693147181,0.693147181,7.470224136,6.978213743,0
0,0,0,5.855071922,2.48490665,3.295836866,0.693147181,1.945910149,1.609437912,0
0,0,0,5.869296913,2.397895273,4.418840608,0.693147181,3.583518938,2.302585093,0
0,0,0,5.874930731,2.302585093,3.044522438,0.693147181,5.82008293,5.537334267,0
0,0,0,5.874930731,2.197224577,1.791759469,0.693147181,6.896694332,6.459904454,0
0,0.693147181,0.693147181,5.734958092,2.302585093,4.96284463,0.693147181,6.893656355,6.455198563,0
0.693147181,0.693147181,0.175156998,6.062621741,2.995732274,3.737669618,0.693147181,2.079441542,2.079441542,0
0,0.693147181,0.63195819,5.631211782,2.564949357,4.477336814,0.693147181,6.445719819,6.033086222,0
0,0,0,5.869296913,2.079441542,3.091042453,0.693147181,6.866933284,6.64118217,0
0.693147181,1.098612289,0.67581464,5.836758157,2.708050201,4.875197323,0.693147181,5.231108617,5.192956851,1
0.693147181,1.098612289,0.644015594,6.269096284,3.496507561,1.386294361,0.287682072,4.605170186,4.48863637,1
1.098612289,1.791759469,0.595271201,5.857933154,3.433987204,5.075173815,0.510825624,4.430816799,4.418840608,1
0,0,0,5.843544417,1.609437912,0,0.693147181,2.197224577,1.945910149,0
0,0,0,5.793013608,1.386294361,2.302585093,0.693147181,1.098612289,1.098612289,0
0,0,0,5.802118375,0.693147181,2.63905733,0.693147181,6.763884909,6.563855527,1
0,0,0,5.874930731,2.302585093,5.855071922,0.693147181,5.826000107,5.545177444,0
0,0,0,5.874930731,2.197224577,5.796057751,0.693147181,6.897704943,6.461468176,0
0,0.693147181,0.693147181,5.738183901,2.302585093,6.280395839,0.693147181,6.895682698,6.458338283,0
0.693147181,1.609437912,0.664043345,6.124683391,3.583518938,7.037027615,0.693147181,6.744059186,6.712956201,0
0,0,0,5.863631176,2.079441542,5.062595033,0.693147181,6.853299093,6.630683386,0
0,0,0,5.874930731,2.302585093,3.258096538,0.693147181,5.823045895,5.541263545,0
0,0,0,3.784189634,2.995732274,3.295836866,0.693147181,1.945910149,1.609437912,0
0,0.693147181,0.431740684,5.084505143,3.295836866,5.549076085,0.693147181,7.031741259,6.576469569,1
0,0,0,3.63758616,2.890371758,3.583518938,0.693147181,1.791759469,1.098612289,0
0.693147181,1.945910149,0.67686082,6.431101012,3.583518938,5.455321115,0.619039208,4.356708827,4.33073334,1
0,0,0,3.583518938,2.708050201,3.80666249,0.693147181,3.737669618,3.526360525,0
0,0,0,3.583518938,2.63905733,0,0.693147181,3.295836866,3.091042453,1
0,0,0,3.555348061,2.48490665,5.141663557,0.693147181,6.253828812,6.163314804,0
0,0,0,3.433987204,2.079441542,6.56667243,0.693147181,3.258096538,3.258096538,1
0,0,0,3.33220451,1.609437912,5.80814249,0.693147181,4.234106505,4.234106505,0
0,0,0,3.36729583,1.098612289,0,0.693147181,4.532599493,4.532599493,0
0,0,0,3.496507561,1.945910149,5.480638923,0.693147181,4.394449155,4.343805422,0
0,0,0,3.526360525,2.890371758,6.208590026,0.693147181,1.945910149,1.386294361,0
0,0.693147181,0.670100639,6.063785209,3.465735903,6.791221463,0.693147181,4.828313737,4.454347296,0
0,0,0,3.465735903,2.708050201,5.736572297,0.693147181,6.169610732,6.063785209,0
0.693147181,1.098612289,0.693147181,5.390592643,2.397895273,3.951243719,0.510825624,4.634728988,4.624972813,0
0,0,0,3.135494216,1.791759469,3.688879454,0.693147181,4.094344562,4.077537444,1
0.693147181,1.098612289,0.517747515,5.070998444,0.693147181,2.564949357,0.287682072,3.63758616,3.63758616,1
0,0,0,3.091042453,2.079441542,4.812184355,0.693147181,6.03068526,5.96100534,0
0.693147181,0.693147181,0,2.803360381,0.693147181,0,0.405465108,4.043051268,3.970291914,0
0,0,0,6.190315406,2.708050201,3.091042453,0.693147181,7.494986234,6.439350371,0
1.098612289,1.791759469,0.579189255,6.166117889,3.295836866,5.111987788,0.693147181,7.433075349,7.411556288,1
0.693147181,1.098612289,0.545473749,6.173091418,3.555348061,4.477336814,0.693147181,7.167809184,7.128495946,1
0.693147181,1.098612289,0.411253009,5.889800893,3.044522438,5.231108617,0.510825624,7.059617628,7.022868086,1
0,0,0,5.411646052,2.63905733,3.496507561,0.693147181,6.875232087,5.762051383,0
0,0,0,5.370638028,2.63905733,2.890371758,0.693147181,6.69950034,5.529429088,0
0,0,0,5.365976015,2.63905733,3.044522438,0.693147181,6.867974409,5.159055299,0
0,0,0,3.951243719,2.63905733,4.317488114,0.693147181,2.079441542,1.609437912,0
0.693147181,1.609437912,0.598042949,6.470799504,3.258096538,6.401917197,0.587786665,5.318119994,5.303304908,1
0.693147181,2.197224577,0.50964029,6.431331082,3.218875825,5.736572297,0.441832753,5.549076085,5.549076085,1
0.693147181,1.609437912,0.345760236,5.423186349,3.044522438,5.099866428,0.587786665,4.219507705,4.219507705,1
0.693147181,0.693147181,0.693147181,3.850147602,1.791759469,1.945910149,0.405465108,1.945910149,1.945910149,0
0.693147181,1.791759469,0.368164596,6.2816435,2.995732274,5.099866428,0.606135803,3.465735903,3.465735903,1
0.693147181,3.526360525,0.537574351,5.860870014,3.135494216,9.14825218,0.498991166,6.779921907,6.766191715,0
0.693147181,3.33220451,0.579836132,5.663580328,3.135494216,8.819960901,0.517943092,6.651571874,6.638567789,0
1.098612289,2.833213344,0.511713712,6.1262268,2.995732274,7.042286172,0.424883194,5.049856007,5.023880521,0
0.693147181,3.36729583,0.586320886,5.608966426,3.135494216,8.943114308,0.583947888,6.688354714,6.675823222,0
1.098612289,3.401197382,0.37282239,5.955923721,3.091042453,8.244334048,0.530628251,5.771441123,5.758901774,0
1.098612289,3.091042453,0.582860834,6.002314563,3.258096538,7.804251384,0.572519193,5.846438775,5.843544417,0
0.693147181,2.48490665,0.610023758,6.035680775,3.135494216,6.210600077,0.606135803,6.907755279,6.892641641,0
0,0,0,5.442417711,2.708050201,5.739792912,0.693147181,7.436027816,6.383506635,0
0,0,0,5.659482216,2.397895273,2.302585093,0.693147181,7.288927695,6.177944114,0
0,0,0,5.743003188,2.397895273,0,0.693147181,7.089243155,5.986452005,0
0,0,0,5.743003188,2.397895273,1.609437912,0.693147181,7.087573706,5.983936281,0
0,0,0,5.236441963,2.302585093,5.351858133,0.693147181,5.786897381,4.127134385,0
0,0,0,5.33753808,2.079441542,0,0.693147181,4.304065093,3.218875825,1
0,0,0,4.836281907,1.098612289,5.356586275,0.693147181,1.609437912,0.693147181,1
0,0,0,5.236441963,2.302585093,5.958424693,0.693147181,5.780743516,4.094344562,0
0,0,0,5.236441963,2.302585093,5.958424693,0.693147181,5.777652323,4.077537444,0
0,1.791759469,0.627371373,6.290333809,2.890371758,5.796057751,0.606135803,5.717027701,4.615120517,0
0,0,0,5.236441963,2.302585093,5.416100402,0.693147181,5.783825182,4.110873864,0
0.693147181,0.693147181,0.643112716,7.150309224,3.610917913,2.708050201,0.405465108,7.492203043,7.442492723,0
0,1.098612289,0.480141236,6.157684951,3.295836866,4.727387819,0.693147181,6.371611847,5.720311777,1
0,0,0,7.116394144,3.258096538,0.693147181,0.693147181,7.470793774,6.396929655,0
0.693147181,0.693147181,0.594032742,6.73459166,3.36729583,1.098612289,0.693147181,2.48490665,2.302585093,1
0,0,0,7.115582126,3.258096538,2.63905733,0.693147181,2.197224577,1.791759469,0
0,0,0,7.114769448,3.218875825,0.693147181,0.693147181,7.404887576,6.352629396,0
0,0,0,7.114769448,3.218875825,2.197224577,0.693147181,7.40367029,6.350885717,0
0,0,0,7.114769448,3.218875825,2.197224577,0.693147181,7.400620577,6.349138991,0
0.693147181,1.386294361,0.457041617,7.039879432,3.63758616,2.302585093,0.693147181,6.23636959,6.204557763,1
0,0,0,7.100027167,3.218875825,1.386294361,0.693147181,7.387090236,6.326149473,0
0.693147181,0.693147181,0.692244713,6.528688645,3.610917913,0,0.405465108,6.173786104,6.139884552,0
0.693147181,0.693147181,0.678515961,6.533788838,3.610917913,0,0.405465108,6.169610732,6.135564891,0
0,0,0,6.948897222,3.218875825,0,0.693147181,7.367708572,6.29710932,0
0.693147181,0.693147181,0.679538059,6.50204014,3.610917913,0,0.405465108,5.983936281,5.955837369,0
0.693147181,0.693147181,0.692746277,6.497528854,3.610917913,0,0.405465108,5.978885765,5.950642553,1
0.693147181,0.693147181,0.658195614,6.494509984,3.610917913,1.098612289,0.405465108,5.973809612,5.945420609,0
0.693147181,0.693147181,0.662137312,6.476202836,3.610917913,0,0.405465108,5.96870756,5.940171253,1
0.693147181,0.693147181,0.665601408,6.473118794,3.610917913,1.609437912,0.405465108,5.958424693,5.929589143,1
0,0,0,6.791221463,3.218875825,1.386294361,0.693147181,5.948034989,5.209486153,1
0.693147181,1.098612289,0.305128837,6.138446737,3.583518938,2.302585093,0.693147181,5.942799375,5.913503006,1
0,0,0,6.768493212,3.218875825,1.386294361,0.693147181,5.926926026,5.192956851,1
0,0,0,6.781057626,3.218875825,2.708050201,0.693147181,7.336936914,6.246106765,1
0,0,0,6.779921907,3.218875825,0,0.693147181,7.275864601,6.163314804,0
0,0,0,6.779921907,3.218875825,1.098612289,0.693147181,7.275172319,6.161207322,1
0.693147181,0.693147181,0.641144885,6.519884479,3.465735903,3.688879454,0.693147181,7.142827401,7.103322063,0
0,0,0,6.693323668,3.135494216,2.197224577,0.693147181,7.03966035,5.924255797,0
0,0.693147181,0.660474727,6.1014394,3.17805383,2.197224577,0.693147181,7.028201432,5.92157842,0
0,0,0,6.703188113,3.135494216,0.693147181,0.693147181,6.939253946,5.828945618,0
0,0,0,6.701960366,3.135494216,0,0.693147181,6.930494766,5.81711116,0
0,0,0,6.701960366,3.135494216,0,0.693147181,5.789960171,4.143134726,0
0,0,0,6.706862337,3.091042453,0,0.693147181,6.063785209,4.852030264,1
0,1.098612289,0.640594295,6.248687412,3.135494216,4.189654742,0.693147181,6.098074282,5.347107531,1
0,0,0,6.473890696,3.091042453,1.945910149,0.693147181,4.976733742,3.63758616,0
0.693147181,1.098612289,0.607374817,6.512240502,3.526360525,3.401197382,0.693147181,4.510859507,4.48863637,1
0,0,0,6.206575927,3.044522438,2.63905733,0.693147181,5.707110265,4.919980926,0
0,0,0,6.148468296,3.044522438,0,0.693147181,5.545177444,4.110873864,0
0,0,0,6.100318952,3.044522438,0.693147181,0.693147181,5.272999559,4.369447852,0
0.693147181,0.693147181,0.141471406,5.955837369,3.465735903,2.48490665,0.693147181,5.176149733,5.141663557,1
0,0,0,5.945420609,3.044522438,1.609437912,0.693147181,5.38907173,3.951243719,1
0,0,0,5.942799375,3.044522438,0,0.693147181,4.709530201,3.610917913,1
0,0,0,5.940171253,3.044522438,0,0.693147181,2.772588722,1.945910149,0
0,0,0,5.934894196,2.995732274,0,0.693147181,5.214935758,3.828641396,0
0,0,0,5.908082938,2.995732274,1.386294361,0.693147181,4.852030264,3.526360525,1
0.693147181,2.564949357,0.524591048,6.448889394,3.583518938,6.00635316,0.570544858,6.778784898,6.756932389,1
0,0,0,5.758901774,2.944438979,0.693147181,0.693147181,4.875197323,3.091042453,1
0,0,0,5.758901774,2.944438979,0,0.693147181,4.852030264,2.995732274,0
0,0,0,5.758901774,2.944438979,0.693147181,0.693147181,4.836281907,2.890371758,1
0.693147181,1.098612289,0.693147181,5.319752647,3.433987204,4.86753445,0.693147181,4.812184355,4.762173935,0
0,0,0,5.755742214,2.944438979,0,0.693147181,4.736198448,2.63905733,1
0,0,0,5.736572297,2.833213344,4.158883083,0.693147181,4.615120517,2.63905733,1
0.693147181,1.098612289,0.57964641,5.518790689,2.833213344,5.010635294,0.510825624,2.48490665,2.48490665,0
0.693147181,0.693147181,0.693147181,5.860786223,2.564949357,0,0.405465108,6.126869184,6.09356977,0
0.693147181,0.693147181,0.693147181,5.860786223,2.564949357,2.397895273,0.405465108,6.12249281,6.089044875,1
0.693147181,2.079441542,0.523299972,6.43895093,3.33220451,5.111987788,0.628608659,6.075346031,6.040254711,1
1.098612289,3.33220451,0.536414352,5.9549117,3.33220451,6.03787092,0.356674944,6.357842267,6.352629396,1
0.693147181,1.609437912,0.678132778,5.569870057,2.63905733,3.433987204,0.182321557,5.973809612,5.934894196,1
0.693147181,2.708050201,0.331682727,5.949426536,3.258096538,3.610917913,0.336472237,5.948034989,5.916202063,1
0.693147181,0.693147181,0.693147181,5.789960171,2.564949357,0,0.405465108,5.872117789,5.84932478,1
0.693147181,1.098612289,0.691072499,5.871178381,2.302585093,4.682131227,0.510825624,4.927253685,4.859812404,1
0.693147181,0.693147181,0.693147181,5.762051383,1.386294361,5.877735782,0.405465108,4.844187086,4.836281907,0
0.693147181,0.693147181,0.693147181,5.762051383,1.386294361,4.890349128,0.405465108,2.890371758,2.890371758,0
0.693147181,0.693147181,0.693147181,6.749931194,1.098612289,4.812184355,0.405465108,4.077537444,4.077537444,0
0.693147181,0.693147181,0.693147181,6.778784898,1.098612289,3.761200116,0.405465108,3.891820298,3.891820298,0
0.693147181,0.693147181,0.693147181,6.575075841,1.098612289,3.663561646,0.405465108,3.80666249,3.80666249,0
0.693147181,0.693147181,0.693147181,6.563855527,1.098612289,3.433987204,0.405465108,3.737669618,3.737669618,0
0.693147181,0.693147181,0.693147181,6.317164687,1.098612289,2.833213344,0.405465108,3.465735903,3.465735903,0
0.693147181,2.397895273,0.572143309,6.212059399,3.044522438,7.442492723,0.546543706,5.375278408,5.351858133,0
1.098612289,3.433987204,0.501827592,6.022666221,3.17805383,9.13086417,0.536304709,6.830874235,6.82437367,0
0.693147181,3.496507561,0.596724558,5.970179003,3.091042453,8.830689199,0.546543706,6.246106765,6.230481448,0
0.693147181,2.890371758,0.602240026,6.234410726,3.091042453,8.045267717,0.575364145,6.481577129,6.469250317,0
0.693147181,3.135494216,0.58981342,6.072543507,3.044522438,7.400009517,0.52806743,5.533389489,5.513428746,0
0.693147181,2.63905733,0.541549748,6.299474319,3.258096538,7.249215057,0.656779537,6.255750042,6.228511004,0
0.693147181,1.945910149,0.635399587,6.531502172,3.258096538,6.464588304,0.619039208,6.144185634,6.115892125,0
0.693147181,2.890371758,0.324205652,6.042764786,3.258096538,7.395107547,0.575364145,6.109247583,6.079933195,0
0.693147181,3.295836866,0.596643303,6.166972823,3.258096538,7.811163385,0.595983432,5.308267697,5.288267031,0
1.098612289,2.890371758,0.606364894,6.202985259,3.295836866,7.839525582,0.635988767,4.997212274,4.997212274,0
0,0,0,5.811140993,3.091042453,6.011267174,0.693147181,6.068425588,4.86753445,0
0,0,0,5.811140993,3.044522438,5.605802066,0.693147181,5.710427017,4.927253685,0
0.693147181,0.693147181,0.678515961,6.389401389,3.526360525,6.165417854,0.693147181,5.231108617,5.198497031,0
0.693147181,0.693147181,0.564107663,6.50353939,3.36729583,4.905274778,0.693147181,4.86753445,4.820281566,0
0,0,0,5.749392986,2.944438979,3.555348061,0.693147181,4.844187086,2.944438979,0
0,0,0,6.543911846,3.135494216,5.634789603,0.693147181,7.041411664,5.929589143,0
0,0,0,6.543911846,3.135494216,5.438079309,0.693147181,6.932447892,5.823045895,0
0,0,0,6.555356892,3.091042453,3.63758616,0.693147181,6.06610809,4.859812404,0
0,0,0,6.70073111,3.218875825,5.442417711,0.693147181,7.368339686,6.298949247,0
0,0,0,6.69950034,3.135494216,5.030437921,0.693147181,7.14440718,6.06610809,0
0,0,0,6.690842277,3.135494216,4.574710979,0.693147181,7.04053639,5.926926026,0
0,0,0,6.690842277,3.135494216,3.850147602,0.693147181,6.931471806,5.82008293,0
0,0,0,6.047372179,3.044522438,0,0.693147181,7.395721609,6.345636361,0
0,0.693147181,0.633303043,5.472270674,3.044522438,4.290459441,0.693147181,7.342779189,6.257667588,1
0,0,0,6.09356977,3.044522438,1.609437912,0.693147181,1.945910149,1.098612289,0
0,1.791759469,0.622342043,5.702670746,3.295836866,4.025351691,0.405465108,5.429345629,4.634728988,1
0,0,0,6.302618976,2.995732274,0,0.693147181,7.099201744,5.998936562,1
0,0,0,6.302618976,2.995732274,1.098612289,0.693147181,7.098375639,5.996452089,1
0,0,0,6.302618976,2.995732274,2.63905733,0.693147181,3.610917913,3.258096538,0
0,0,0,6.302618976,2.944438979,2.890371758,0.693147181,7.056175284,5.955837369,0
0,0.693147181,0.673575195,5.771441123,2.944438979,3.663561646,0.693147181,7.007600614,5.908082938,1
0,0,0,6.284134161,2.944438979,1.609437912,0.693147181,6.991176887,5.897153868,1
0,0.693147181,0.689758355,5.713732806,2.944438979,0,0.405465108,3.33220451,2.197224577,0
0,0.693147181,0.543444648,5.726847748,2.890371758,3.850147602,0.693147181,5.805134969,4.17438727,1
0,0,0,6.226536669,2.890371758,2.772588722,0.693147181,6.865891075,5.743003188,0
0,0,0,6.196444128,2.833213344,1.609437912,0.693147181,2.197224577,1.791759469,1
0,0,0,6.180016654,2.772588722,2.397895273,0.693147181,6.81563999,5.673323267,0
0,0,0,6.180016654,2.772588722,1.386294361,0.693147181,6.788971743,5.641907071,0
0,0,0,6.180016654,2.772588722,3.526360525,0.693147181,6.781057626,5.627621114,0
0,0,0,6.17586727,2.772588722,0,0.693147181,6.689599269,5.521460918,0
0,0,0,6.177944114,2.772588722,1.386294361,0.693147181,1.098612289,0.693147181,1
0,0,0,6.173786104,2.708050201,1.609437912,0.693147181,6.684611728,5.509388337,1
0,0,0,6.167516491,2.708050201,2.564949357,0.693147181,6.646390515,5.472270674,0
0,0.693147181,0.693147181,5.648974238,2.708050201,3.871201011,0.693147181,6.522092798,5.402677382,0
0,0,0,6.063785209,2.708050201,2.397895273,0.693147181,6.180016654,4.976733742,0
0,0,0,6.070737728,2.708050201,0,0.693147181,6.035481433,4.804021045,1
1.098612289,3.295836866,0.635765839,6.104048908,3.688879454,4.682131227,0.169899037,6.369900983,6.34738921,1
0,0,0,5.940171253,2.708050201,2.197224577,0.693147181,6.257667588,5.517452896,1
0,0,0,5.92157842,2.708050201,1.945910149,0.693147181,3.258096538,1.945910149,1
0.693147181,0.693147181,0.651437205,6.631342799,3.496507561,1.609437912,0.693147181,5.379897354,5.342334252,1
0,0,0,6.192362489,2.63905733,0,0.693147181,3.044522438,2.302585093,0
0,0,0,6.188264123,2.63905733,2.197224577,0.693147181,2.833213344,2.079441542,0
0,0,0,6.184148891,2.564949357,1.791759469,0.693147181,4.86753445,3.555348061,0
0,0,0,6.167516491,2.564949357,1.098612289,0.693147181,4.820281566,3.465735903,0
0.693147181,1.098612289,0.605083575,7.225724044,3.555348061,2.48490665,0.693147181,4.762173935,4.727387819,1
0.693147181,0.693147181,0.667548315,6.593044534,3.465735903,2.833213344,0.693147181,4.007333185,4.007333185,1
0.693147181,1.098612289,0.642850454,6.247397921,3.496507561,2.302585093,0.510825624,5.648974238,5.598421959,1
0,0,0,6.12249281,2.48490665,3.737669618,0.693147181,5.252273428,3.401197382,0
0,0,0,6.118097198,2.48490665,4.043051268,0.693147181,3.871201011,2.772588722,1
0,0,0,6.100318952,2.48490665,3.295836866,0.693147181,4.882801923,3.135494216,1
0,0,0,6.100318952,2.302585093,0.693147181,0.693147181,1.098612289,0.693147181,0
0,0,0,6.095824562,2.197224577,4.219507705,0.693147181,3.401197382,0.693147181,0
0,0,0,6.098074282,2.079441542,1.098612289,0.693147181,4.143134726,2.397895273,0
0,0,0,6.098074282,1.945910149,4.204692619,0.693147181,5.262690189,3.583518938,0
0,0,0,6.09356977,1.791759469,3.583518938,0.693147181,2.564949357,1.098612289,0
0,0,0,6.09356977,1.609437912,3.63758616,0.693147181,6.327936784,3.401197382,1
0,0,0,6.107022888,1.098612289,3.583518938,0.693147181,3.713572067,1.791759469,0
0,0,0,6.104793232,0.693147181,1.945910149,0.693147181,3.688879454,1.609437912,1
0,0,0,6.118097198,2.63905733,5.700443573,0.693147181,5.680172609,4.890349128,0
