ns,nm,nf,entropy,la,ld,lt,fix,ndev,pd,npt,exp,rexp,sexp,bug
3,3,55,0.888465699,0.007088415,0.008917683,238.5454545,1,41,5235,0.709090909,409,409,400,1
1,1,1,0,0,0.019969278,651,1,34,0,1,410,410,275,0
1,1,1,0,0.00929368,0.011152416,538,1,33,1,1,411,411,276,0
3,3,27,0.888467851,0.007296849,0.007296849,446.6666667,1,39,107,0.185185185,583,583,570,1
1,1,5,0.875057819,0.005777311,0.007878151,380.8,1,33,12,0.4,416,416,281,1
1,1,1,0,0.016203704,0.009259259,432,1,14,0,1,417,417,121,1
1,1,1,0,0.021276596,0.007978723,376,1,14,137,1,418,418,122,0
1,1,1,0,0.133333333,0.066666667,15,1,16,4,1,419,419,282,1
1,1,1,0,0.153846154,0.076923077,13,1,16,626,1,420,420,283,0
2,2,4,0.9035691,0.008895478,0.00148258,1011.75,1,36,41,1,424,424,409,1
1,1,1,0,0.016299137,0.002876318,1043,1,30,54,1,428,428,287,0
2,2,3,0.974170743,0.006560773,0.001035912,965.3333333,1,31,223,1,428,428,413,0
1,1,1,0,0.00244798,0.00244798,817,1,21,0,1,429,429,127,1
1,1,1,0,0.002849003,0.002849003,702,1,21,37,1,430,430,128,0
1,1,1,0,0.006006006,0.006006006,333,1,21,407,1,431,431,129,0
2,2,2,0.958711883,0.037245257,0.05130007,711.5,1,25,4,1,433,433,418,1
2,2,2,0.997294382,0.044460127,0.059280169,708.5,1,25,91,1,435,435,420,0
1,1,1,0,0.001180638,0.002361275,847,1,11,1,1,436,436,132,1
1,1,10,1,0,0.004403347,227.1,1,25,161,0.4,93,54,37,0
2,2,10,0.81444255,0.011731392,0.006877023,494.4,1,36,32,0.4,446,446,431,1
2,2,6,0.657804408,0.012866908,0.013268999,414.5,1,36,53,0.833333333,452,452,437,1
2,2,3,0.819448372,0.00466497,0.005513147,786,1,34,12,0.666666667,455,455,440,1
2,2,3,0.364373718,0.045148248,0.027628032,989.3333333,1,36,52,1,586,551.5,571,1
2,2,3,0.364373718,0.045562734,0.027881673,980.3333333,1,36,209,1,589,554.5,574,0
2,2,2,0.918295834,0.002090957,0.00026137,1913,1,31,99,1,591,556.5,576,0
2,2,2,0.918295834,0.002076304,0.000259538,1926.5,1,31,22,1,593,558.5,578,1
2,3,14,0.684720192,0.020023838,0.03420739,599.2857143,1,39,105,0.571428571,945,233.0166667,924,1
2,2,3,0.319301225,0.019831224,0.0092827,790,1,34,9,0.666666667,244,60.51230159,236,1
1,1,1,0,0.005698006,0.005698006,351,1,7,157,1,946,229.9928571,757,0
1,1,2,0,0.095454545,0.008181818,550,1,31,13,1,457,457,303,1
2,2,4,0.786352071,0.004829807,0.001839926,1087,1,38,19,1,461,461,446,1
1,1,1,0,0.461538462,0,13,1,13,12,1,462,462,307,1
1,1,1,0,0.4,0,15,1,13,554,1,463,463,308,0
1,1,1,0,0.064393939,0.037878788,264,1,5,12,1,464,464,309,0
1,1,1,0,0.064150943,0.037735849,265,1,5,45,1,465,465,310,0
1,1,1,0,0.007968127,0.007968127,251,1,27,12,1,466,466,311,1
1,1,1,0,0.008,0.008,250,1,27,68,1,467,467,312,0
1,1,1,0,0.016393443,0,61,1,25,12,1,468,468,313,1
1,1,1,0,0.016393443,0,61,1,25,300,1,469,469,314,0
1,1,1,0,0.040948276,0,928,1,11,3,1,470,470,141,1
1,1,1,0,0.011152416,0.020446097,538,1,33,1,1,471,471,315,0
1,1,1,0,0.018867925,0.012578616,477,1,24,4,1,472,472,316,1
1,1,1,0,0.00185701,0,1077,1,30,1,1,473,473,317,0
1,1,1,0,0.001913876,0,1045,1,30,63,1,474,474,318,0
1,1,1,0,0.038997214,0,359,1,23,9,1,475,475,319,0
1,1,1,0,0.012295082,0.00942623,2440,1,31,1,1,594,552,291,0
1,1,1,0,0.0124533,0.00954753,2409,1,31,46,1,595,553,292,0
2,2,3,0.883425383,0.02278481,0.014683544,658.3333333,1,27,29,1,478,478,463,1
2,2,3,0.883425383,0.024128686,0.015549598,621.6666667,1,27,266,1,481,481,466,0
1,1,1,0,0.001974334,0.000987167,1013,1,16,9,1,596,533,289,1
1,1,1,0,0.00201005,0.001005025,995,1,16,48,1,597,534,290,0
1,1,1,0,0.004098361,0.004508197,2440,1,31,2,1,598,535,293,0
1,1,1,0,0.004662005,0.004662005,429,1,14,10,1,482,482,144,0
2,2,13,0.637950543,0.033605528,0.022927136,244.9230769,1,38,136,0.692307692,495,495,480,1
1,1,1,0,0.011278195,0.011278195,266,1,15,0,1,496,496,146,0
1,1,1,0,0.176908752,0.027932961,537,1,24,4,1,497,497,336,1
1,1,1,0,0.172101449,0.027173913,552,1,24,67,1,498,498,337,0
1,1,1,0,0,0.001814882,551,1,24,67,1,499,499,338,0
1,1,1,0,0.005008347,0.003338898,599,1,11,6,1,500,500,147,0
1,1,1,0,0.056379822,0.041543027,337,1,29,1,1,501,501,339,0
1,1,1,0,0.4275,0.4375,400,1,23,8,1,502,502,340,1
1,1,1,0,0.049773756,0.054298643,221,1,4,12,1,503,503,148,1
1,1,1,0,0.00509165,0,982,1,23,3,1,504,504,341,1
1,1,1,0,0.00508647,0,983,1,23,81,1,505,505,342,0
3,5,7,0.848185857,0.011590666,0.002287632,936.7142857,1,34,91,1,953,234.5642857,944,1
2,2,2,0.811278124,0.002824859,0.002824859,354,1,22,43,1,507,507,353,0
1,1,1,0,0.002923977,0,1026,1,16,2,1,508,508,149,0
1,1,5,0.844327025,0.004124484,0.006749156,533.4,1,35,37,1,958,239.3261905,764,1
1,1,1,0,0.000909091,0.000909091,1100,1,31,0,1,509,509,344,0
2,2,2,0.998845536,0.048964218,0.04519774,265.5,1,24,20,1,511,511,495,1
2,2,2,0.503258335,0.007954545,0.002272727,440,1,15,17,1,513,513,357,1
2,2,2,0.995187666,0.049010368,0.043355325,530.5,1,34,10,1,515,515,498,1
1,1,1,0,0.085227273,0.005681818,176,1,10,21,1,516,516,348,1
1,1,1,0,0.001930502,0,518,1,14,0,1,517,517,12,0
1,1,2,0.980310798,0.105648536,0.084728033,478,1,12,25,1,246,62.04047619,57,1
1,1,1,0,0.028776978,0.007194245,1112,1,31,0,1,518,518,349,1
1,1,1,0,0.030888031,0.007722008,1036,1,31,54,1,519,519,350,0
1,1,1,0,0.001855288,0,539,1,33,5,1,520,520,351,1
3,4,7,0.920477559,0.009930673,0.004309537,762.4285714,1,34,170,1,605,526,602,1
2,2,4,0.306589132,0.184149184,0.045687646,536.25,1,26,19,1,250,66.04047619,65,1
1,1,1,0,0.082271147,0.26419467,863,1,23,6,1,521,521,352,0
2,2,4,0.792080039,0.008591885,0.004295943,523.75,1,36,49,1,525,525,507,1
1,1,1,0,0.027027027,0.005405405,185,1,27,23,1,526,526,354,1
3,3,11,0.783189294,0.02617801,0.063990692,312.5454545,1,38,64,0.727272727,537,537,531,1
2,2,2,0.119892947,0.084269663,0.088483146,356,1,18,3,1,539,539,376,0
1,1,1,0,0.01880141,0.003525264,851,1,11,2,1,606,524,295,0
1,1,1,0,0.018779343,0.003521127,852,1,11,80,1,607,525,296,0
1,1,1,0,0.046296296,0,108,1,2,4,1,608,514.5,297,0
1,1,1,0,0.047169811,0,106,1,2,82,1,609,515.5,298,0
1,1,1,0,0.428571429,0.535714286,140,1,15,22,1,540,540,363,1
1,1,1,0,0.054844607,0.023765996,547,1,24,4,1,541,541,364,1
1,1,1,0,0.011891892,0,925,1,11,3,1,542,542,158,0
2,2,8,0.811423847,0.00734538,0.003819597,850.875,1,38,50,0.75,550,550,530,1
3,3,3,0.483419426,0.282872928,0.417679558,301.6666667,1,26,23,1,553,553,547,1
2,2,2,0.779349837,0.03313253,0.006024096,166,1,29,26,1,555,555,534,1
1,1,1,0,0.122587968,0.068104427,881,1,23,7,1,556,556,371,1
1,1,1,0,0.007551241,0,927,1,11,3,1,557,557,165,0
1,1,1,0,0.007551241,0,927,1,11,63,1,558,558,166,0
2,2,4,0.977553838,0.009155346,0.009155346,846.5,1,34,21,1,562,562,541,1
2,2,5,0.941347647,0.013702801,0.012789281,656.8,1,34,474,1,567,567,546,0
2,2,5,0.863170121,0.014950166,0.013704319,481.6,1,34,2373,1,572,572,551,0
1,1,1,0,0.014925373,0.005597015,536,1,34,4,1,252,66.96111111,183,0
1,1,1,0,0.012012012,0.004504505,666,1,34,87,1,252,66.96111111,183,0
1,1,1,0,0.001220504,0.001627339,2458,1,31,7,1,573,573,380,1
1,1,1,0,0.001244813,0.001659751,2410,1,31,67,1,574,574,381,0
1,1,1,0,0.015028902,0.03583815,865,1,23,4,1,575,575,382,1
1,1,1,0,0.002810963,0.000702741,1423,1,6,17,1,576,576,173,0
1,1,1,0,0.001154734,0,866,1,23,0,1,577,577,383,0
1,1,1,0,0.00101626,0,984,1,23,98,1,578,578,384,0
1,1,1,0,0.00591716,0.00591716,169,1,4,177,1,579,575.5,385,0
1,1,1,0,0.00591716,0.00591716,169,1,4,184,1,580,576.5,386,0
1,1,1,0,0.00101626,0.00101626,984,1,23,101,1,581,577.5,387,0
1,1,1,0,0.007220217,0.005415162,1108,1,31,7,1,582,578.5,388,0
1,1,12,0.980796372,0.006101281,0.009151922,273.1666667,1,34,256,0.75,594,590.5,400,0
1,1,2,0.903116172,0.107784431,0.02994012,250.5,1,18,37,1,596,592.5,175,1
1,1,1,0,0.001941748,0.001941748,1030,1,16,11,1,597,593.5,176,0
1,1,1,0,0.00201005,0.00201005,995,1,16,71,1,598,594.5,177,0
1,1,1,0,0.063591022,0.197007481,802,1,23,1,1,599,595.5,401,1
1,1,1,0,0.005665722,0.005665722,353,1,7,21,1,959,238.1952381,765,0
1,1,1,0,0.004694836,0.004694836,213,1,13,20,1,960,239.1952381,173,0
1,1,1,0,0.00729927,0.00729927,137,1,10,49,1,600,590.5,178,1
1,1,2,0.764204507,0.016460905,0.002057613,243,1,13,349,1,602,592.5,180,0
1,1,1,0,0.291105121,0.264150943,371,1,10,7,1,603,593.5,402,1
2,3,3,0.846795401,0.003726708,0.001490683,1341.666667,1,31,62,1,612,462.5,596,0
1,1,1,0,0.021602787,0.010452962,1435,1,6,2,1,604,594.5,181,0
1,1,1,0,0.021678322,0.01048951,1430,1,6,97,1,605,595.5,182,0
2,2,2,0.522559375,0.00270636,0.00879567,739,1,25,27,1,607,597.5,586,1
2,2,2,0.522559375,0.002700878,0.008777853,740.5,1,25,177,1,609,599.5,588,0
1,1,1,0,0.038181818,0,550,1,33,17,1,610,600.5,405,0
1,1,1,0,0.038391225,0,547,1,33,80,1,611,601.5,406,0
1,1,1,0,0,0,2,1,2,0,1,961,239.8619048,3,0
1,1,1,0,0,42,0,1,2,0,1,613,462.5,2,0
1,1,1,0,0.002438033,0.000812678,2461,1,31,4,1,614,463.5,297,0
1,1,1,0,21,0,2,1,2,0,1,615,464.5,3,0
2,2,2,0.970950594,0.004319654,0.004679626,1389,1,32,27,1,963,241.8619048,940,0
1,1,1,0,0.042328042,0.011640212,945,1,11,2,1,616,465.5,301,1
1,1,1,0,0.007453416,0,805,1,23,11,1,612,601,407,1
1,1,1,0,0.008088979,0,989,1,23,113,1,613,602,408,0
2,2,3,0.918990046,0.008363202,0.009557945,279,1,23,45,0.666666667,616,605,426,0
1,1,1,0,0.010515247,0.004206099,951,1,11,0,1,617,606,185,0
1,1,1,0,0.01059322,0.004237288,944,1,11,82,1,618,607,186,0
1,1,1,0,0.011652542,0.042372881,944,1,11,0,1,619,608,187,1
1,1,1,0,0.74,0.34,50,1,6,28,1,620,609,411,1
1,1,1,0,0.647058824,0.294117647,51,1,6,226,1,621,610,412,0
1,1,1,0,0.647058824,0.294117647,51,1,6,553,1,622,611,413,0
1,1,1,0,0.002118644,0.002118644,944,1,11,3,1,623,612,188,1
1,1,1,0,0.002118644,0.002118644,944,1,11,85,1,624,613,189,0
1,1,1,0,0.004807692,0.004807692,208,0,14,15,1,617,466.5,302,0
1,1,1,0,0.004975124,0.004975124,201,0,14,113,1,618,467.5,303,0
1,1,1,0,0.005555556,0.005555556,180,0,14,576,1,619,468.5,304,0
1,1,1,0,0,0.020408163,49,1,6,0,1,620,469.5,298,0
1,1,1,0,0,0.02,50,1,6,226,1,621,470.5,299,0
1,1,1,0,0.004807692,0.004807692,208,0,14,1,1,622,459,305,0
1,1,1,0,0.004975124,0.004975124,201,0,14,114,1,623,460,306,0
1,1,1,0,0.005555556,0.005555556,180,0,14,577,1,624,461,307,0
2,2,2,0.918295834,0.00092081,0.00092081,1629,1,31,37,1,626,459,608,0
2,2,8,0.868014346,0.041500399,0.129289705,156.625,1,26,246,0.75,634,467,616,1
1,1,1,0,0.023668639,0.023668639,169,1,4,21,1,625,596,414,0
1,1,1,0,0.003887269,0.002915452,1029,1,16,20,1,626,597,190,0
1,1,1,0,0.004024145,0.003018109,994,1,16,91,1,627,598,191,0
1,1,2,0.881290899,0.025179856,0.010791367,278,1,12,87,1,629,600,416,0
1,1,1,0,0,0.008411215,1070,1,30,45,1,630,601,417,0
1,1,1,0,0.009025271,0.001805054,554,1,33,12,1,964,241.7095238,767,0
1,1,1,0,0.002707581,0.002707581,1108,1,31,23,1,965,242.6142857,768,0
1,1,1,0,0.108504399,0.06744868,341,1,29,37,1,966,243.1142857,769,1
1,1,1,0,0.032352941,0.005882353,340,1,29,152,1,967,244.1142857,770,0
1,1,2,0.936667382,0.004597701,0.014942529,435,1,37,34,1,636,460,305,0
1,1,1,0,0.006666667,0,150,1,19,57,1,631,597.5,418,0
1,1,1,0,0.254545455,0.242424242,165,1,15,54,1,632,598.5,419,0
1,1,1,0,0.138339921,0.118577075,253,1,21,54,1,633,599.5,420,1
2,2,8,0.531487668,0.024237178,0.022505951,577.625,1,37,128,0.875,641,607.5,619,1
1,1,1,0,0.031496063,0.035433071,254,1,4,5,1,642,608.5,194,0
1,1,3,0,1.15942029,1.376811594,23,1,30,60,0.666666667,645,611.5,429,1
1,2,3,0,0.051546392,0.219072165,129.3333333,1,14,11,0.666666667,662,628.5,211,1
1,1,14,0,0,0,43.35714286,1,1,0,0.071428571,662,628.5,211,1
2,2,2,0.970950594,0.016736402,0.0041841,119.5,1,19,0,1,664,630.5,642,1
1,1,1,0,0.001175088,0.001175088,851,1,11,40,1,637,458.5,314,0
1,1,1,0,0,0.004901961,204,1,8,6,1,665,631.5,431,0
1,1,1,0,0,1.44,25,1,1,1,1,667,630.5,214,0
1,1,1,0,0,0,29,1,1,0,1,667,630.5,214,0
1,1,1,0,0.014084507,0.014084507,71,1,19,1,1,668,631.5,432,0
3,3,6,0.8670622,0.018360949,0.05239588,372.1666667,1,29,182,1,674,637.5,668,1
2,2,5,0.56020181,0.087891825,0.004917025,650.8,1,35,176,1,972,249.1142857,949,1
1,1,1,0,0.006469875,0.002426203,2473,1,31,0,1,675,638.5,435,0
1,1,1,0,0.002421308,0,2478,1,31,0,1,973,250.1142857,774,0
1,1,2,1,0.055555556,0.055555556,63,1,1,4,0.5,677,640.5,219,1
1,2,2,1,0.007067138,0,283,1,14,47,1,679,642.5,221,0
2,3,6,0.826168432,0.019839395,0.006140765,705.6666667,1,35,69,0.666666667,979,255.9952381,956,1
1,1,1,0,0.001851852,0.001851852,540,1,24,22,1,680,639.5,436,1
1,1,1,0,0.001841621,0.001841621,543,1,24,119,1,681,640.5,437,0
3,3,3,0.164711378,0.16374269,0.315789474,456,1,25,28,0.666666667,684,643.5,678,1
1,1,1,0,0.00265252,0.00265252,754,1,19,0,1,980,256.9952381,778,0
2,2,3,0.932020159,0.006402794,0.002910361,572.6666667,1,20,93,1,687,646.5,663,0
2,2,3,0.932020159,0.006575015,0.002988643,557.6666667,1,20,314,1,690,649.5,666,0
2,2,2,0.353359335,0.135338346,0.090225564,66.5,1,19,9,1,692,651.5,668,1
1,1,2,0.543564443,0.018400566,0.004246285,706.5,1,32,8,1,982,258.9952381,780,1
1,1,2,0.543564443,0.01980198,0.004569688,656.5,1,32,206,1,984,260.9952381,782,0
1,1,1,0,1.93814433,0,97,1,1,0,1,638,453.5,14,0
1,1,2,0.811278124,0.02173913,0.010869565,184,1,4,8,1,986,262.9714286,181,1
2,4,5,0.470098963,0.009716599,0.002226721,988,1,32,65,1,991,267.9714286,968,1
1,1,1,0,0.145539906,0.009389671,213,1,3,67,1,693,652.5,442,1
1,1,1,0,0.006092254,0,1149,1,31,4,1,992,268.7571429,785,1
1,1,5,0.921329965,0.005499542,0.010082493,218.2,1,32,98,1,698,657,447,1
1,1,4,0.898089846,0.003333333,0.007333333,375,1,34,630,1,703,662,452,0
1,1,1,0,0.005128205,0.005128205,195,1,12,227,1,703,662,452,0
1,1,1,0,0.004694836,0.004694836,213,1,3,4,1,704,663,453,0
2,2,6,0.957787204,0.005169173,0.002114662,709.3333333,1,35,90,0.666666667,644,453.5,625,1
2,2,44,0.960351768,0.010410234,0.009792678,257.6136364,1,41,1386,0.522727273,748,706,724,1
2,3,5,0.607123396,0.009918526,0.001948282,1129.2,1,37,82,0.6,753,711,729,1
1,1,1,0,0.008403361,0.008403361,119,1,11,0,1,754,712,235,0
1,1,1,0,0,0.019650655,458,1,34,1,1,755,713,496,0
1,1,1,0,0.006535948,0.006535948,153,1,15,224,1,756,714,497,0
1,1,1,0,0.007142857,0.007142857,140,1,15,1,1,757,715,498,1
1,1,1,0,0.25,0.625,8,1,22,274,1,758,716,499,0
1,1,1,0,0.25,0.625,8,1,22,77,1,759,717,500,0
1,1,8,0.92905747,0.104189044,0.098818475,116.375,1,28,16,0.125,767,725,508,1
1,1,1,0,0.040712468,0.005089059,393,1,14,211,1,768,726,236,0
1,1,1,0,0.033613445,0.004201681,476,1,14,12,1,769,727,237,0
1,1,1,0,0.026086957,0.023478261,1150,1,31,2,1,770,728,509,0
2,2,2,0.258018669,0.009328358,0.004975124,804,1,34,21,1,772,730,748,1
1,1,1,0,0.049618321,0.007633588,262,1,21,4,1,773,731,511,1
1,1,1,0,0.415213946,0.416798732,631,1,23,4,1,774,732,512,1
1,1,1,0,0.00407332,0.00407332,491,1,26,71,1,1,1,1,0
1,1,4,1,0.024615385,0.006153846,162.5,1,5,62,0.5,778,736,242,1
2,3,19,0.724786006,0.012080366,0.014369278,413.8947368,1,39,193,0.473684211,797,749.5,773,1
1,1,1,0,0.007911392,0.007911392,632,1,23,0,1,798,750.5,529,1
1,1,1,0,0.160751566,0.14822547,479,1,14,4,1,799,751.5,246,1
2,2,3,0.757839021,0.007129147,0.000822594,1215.666667,1,31,13,1,802,754.5,778,1
1,1,1,0,0.004081633,0.004081633,245,1,27,9,1,645,452,310,0
1,1,1,0,0.027027027,0.022869023,481,1,15,3,1,2,2,1,1
1,1,1,0,0,0.002083333,480,1,15,0,1,803,752.5,249,0
1,1,1,0,0.001751313,0.001751313,571,1,33,5,1,804,753,531,0
1,1,1,0,0.001828154,0.001828154,547,1,33,120,1,805,754,532,0
1,1,1,0,0.002608696,0.000869565,1150,1,31,9,1,806,755,533,0
1,1,1,0,0.002876318,0.000958773,1043,1,31,120,1,807,756,534,0
1,1,1,0,0.001851852,0.001851852,540,1,24,11,1,808,757,535,0
1,1,1,0,0.177777778,0.051851852,135,1,17,12,1,1,1,1,1
2,2,2,0.954434003,0.001779812,0.000254259,1966.5,1,31,16,1,810,759,786,0
1,1,1,0,0.014018692,0.014018692,214,1,13,17,1,811,760,251,0
1,1,1,0,0.001737619,0.00086881,1151,1,31,3,1,812,759,537,1
1,1,1,0,0.010617761,0.001930502,1036,1,11,9,1,813,757,252,1
1,1,1,0,0.011640212,0.002116402,945,1,11,125,1,814,758,253,0
1,1,1,0,0.003521127,0,852,1,11,28,1,815,759,254,0
1,1,1,0,0.003690037,0,271,1,28,11,1,816,760,538,0
1,1,1,0,0.003690037,0,271,1,28,126,1,817,761,539,0
1,1,1,0,0.001912046,0.000956023,1046,1,31,145,1,3,3,2,0
3,4,9,0.513556855,0.012127894,0.012403528,403.1111111,1,34,319,0.888888889,826,769.5,808,1
2,2,6,0.442082815,0.012759171,0.01307815,522.5,1,34,1011,1,832,775.5,807,0
1,1,2,1,0.009501188,0.009501188,210.5,1,5,281,1,835,778.5,264,0
1,1,1,0,0.03030303,0.03030303,33,1,4,247,1,835,778.5,8,0
1,1,8,0.798547305,0.008440914,0.016881827,251.75,1,35,200,0.625,843,786.5,553,0
2,2,5,0.942631204,0.006578947,0.003947368,456,1,35,1137,1,848,791.5,822,0
3,3,3,0.850864229,0.00365705,0.005282406,820.3333333,1,33,53,1,851,794.5,843,1
1,1,1,0,0.000801925,0.000801925,2494,1,31,9,1,852,795,559,0
2,2,2,0.200622324,0.016830295,0.00112202,1782.5,1,32,3,1,854,796,827,0
2,2,2,0.200622324,0.017436792,0.001162453,1720.5,1,32,262,0.5,856,798,829,0
1,2,2,0.40217919,0.060402685,0.023489933,149,1,4,220,1,858,800,270,0
1,1,1,0,0.004826255,0,1036,1,16,0,1,993,268.0119048,185,0
1,1,1,0,0.027472527,0.016483516,182,1,10,20,1,859,801,562,1
1,1,1,0,0.029585799,0.017751479,169,1,10,214,1,860,802,563,0
1,1,1,0,0.020338983,0,295,1,16,22,1,2,2,1,0
1,1,1,0,0.028846154,0,208,1,16,225,1,3,3,2,0
1,1,1,0,0,0.002004008,499,1,15,4,1,4,4,1,0
1,1,1,0,0,0.001915709,522,1,15,194,1,5,5,2,0
1,1,1,0,0.005244755,0,572,1,33,5,1,861,801,564,0
2,2,2,0.319030493,0.064947942,0.029251363,1008.5,1,32,12,0.5,995,269.6547619,972,1
1,1,1,0,0.006687648,0,2542,1,32,4,1,9,9,6,1
2,2,2,0.57700425,0.008812125,0.009164611,1418.5,1,34,4,1,7,7,5,1
2,2,2,0.57700425,0.009416196,0.009792844,1327.5,1,34,364,1,9,9,7,0
1,1,1,0,0.617647059,0.921568627,102,1,17,15,1,4,4,2,1
1,1,1,0,0.00610998,0.00814664,491,1,26,8,1,862,802,565,0
1,1,1,0,0.047619048,0,105,1,17,2,1,863,803,566,0
1,1,1,0,0.000787712,0.000787712,2539,1,33,2,1,864,804,567,0
1,1,1,0,0.095238095,0.015873016,126,1,4,136,1,865,805,271,0
1,1,1,0,0.095238095,0.015873016,126,1,4,137,1,866,806,272,0
1,1,1,0,0.026845638,0.023489933,298,1,17,2,1,867,807,273,0
1,1,1,0,0.037914692,0.033175355,211,1,17,231,1,868,808,274,0
1,1,1,0,0.010597303,0.003853565,1038,1,11,14,1,869,809,275,0
1,1,1,0,0.011615628,0.004223865,947,1,11,139,1,870,810,276,0
1,1,1,0,0.000965251,0.000965251,1036,1,16,8,1,646,437.5,317,0
1,1,1,0,0.001006036,0.001006036,994,1,16,139,1,647,438.5,318,0
3,3,3,0.724834092,0.002494654,0.002494654,935.3333333,1,32,99,1,35,10.85952381,35,0
3,3,6,0.859661049,0.006857855,0.006857855,267.3333333,1,23,346,1,41,16.85952381,41,0
1,1,1,0,0.000393856,0.000393856,2539,1,33,7,1,648,439.5,311,0
1,1,1,0,0.120720721,0.072072072,555,1,24,26,1,871,809,568,1
1,1,1,0,0.102150538,0.050179211,558,1,24,163,1,872,810,569,0
1,1,1,0,0.001973944,0.005527043,2533,1,33,2,1,873,811,570,1
1,1,1,0,0.001639344,0.003688525,2440,1,33,146,1,874,812,571,0
1,1,1,0,0.005025126,0.005025126,199,1,12,19,1,875,813,572,0
1,1,1,0,0.005128205,0.005128205,195,1,12,267,1,876,814,573,0
1,1,1,0,0.012219959,0.012219959,491,1,26,11,1,877,815,574,0
1,1,1,0,0.011363636,0.011363636,528,1,26,156,1,878,816,575,0
1,1,1,0,0.006535948,0.00245098,2448,1,33,148,1,879,817,576,0
1,1,1,0,0.029166667,0.004166667,240,1,10,7,1,10,10,5,1
1,1,1,0,0.006224066,0,482,1,15,33,1,880,816,277,0
1,1,1,0,0.007594937,0,395,1,15,251,1,881,817,278,0
2,2,2,0.949452015,0.032549729,0.001808318,276.5,1,21,58,1,883,818,856,1
3,3,3,0.592603751,0.026333558,0.030384875,493.6666667,1,22,99,1,886,821,878,1
1,1,1,0,0.002074689,0.002074689,482,1,15,3,1,887,822,281,0
1,1,1,0,0.002531646,0.002531646,395,1,15,254,1,888,823,282,0
1,1,1,0,0.077464789,0.042253521,142,1,15,47,1,889,823.5,579,0
1,1,1,0,0.070967742,0.038709677,155,1,15,271,1,890,824.5,580,0
1,1,1,0,0.070512821,0.038461538,156,1,15,625,1,891,825.5,581,0
1,1,1,0,0.003544703,0.000393856,2539,1,33,11,1,892,826.5,582,0
1,1,1,0,0.003667482,0.000407498,2454,1,33,157,1,893,827.5,583,0
2,2,5,0.916400836,0.037752809,0.018426966,445,1,27,151,1,898,832.5,870,1
1,1,1,0,0.010204082,0.003401361,588,1,24,519,1,899,833.5,588,0
1,1,1,0,0.000787092,0,2541,1,33,1,1,11,11,6,0
1,1,1,0,0.000814332,0,2456,1,33,158,1,12,12,7,0
1,1,1,0,0.001181102,0.001574803,2540,1,33,0,1,649,429.5,312,1
1,1,1,0,0.001221996,0.001629328,2455,1,33,158,1,650,430.5,313,0
1,1,1,0,0.010989011,0.003663004,273,1,22,30,1,5,5,3,0
1,1,1,0,0.004056795,0,493,1,26,11,1,13,13,8,0
1,1,1,0,0.003773585,0,530,1,26,167,1,14,14,9,0
1,1,1,0,0.021164021,0,567,1,25,13,1,15,15,10,0
1,1,1,0,0.021052632,0,570,1,25,176,1,16,16,11,0
1,1,1,0,0.060903733,0,509,1,26,0,1,900,833,589,0
1,1,1,0,0.003676471,0,272,1,29,33,1,17,17,12,0
1,1,1,0,0.056776557,0,546,1,26,167,1,901,834,590,0
1,1,1,0,0.069721116,0,502,1,26,627,1,902,835,591,0
1,1,1,0,0.102073365,0.039872408,627,1,11,44,1,903,836,284,0
1,1,1,0,0.106844741,0.041736227,599,1,11,159,1,904,837,285,0
1,1,1,0,0.026737968,0.005347594,374,1,10,50,1,905,838,592,0
1,1,1,0,0.033426184,0.002785515,359,1,10,248,1,906,839,593,0
1,1,1,0,0.00304878,0,328,1,5,35,1,651,430.5,319,1
1,1,1,0,0.003164557,0,316,1,5,164,1,652,431.5,320,0
1,1,1,0,0.092105263,0.006578947,152,1,1,139,1,653,432.5,321,0
1,1,1,0,0.03313253,0.003012048,332,1,5,0,1,654,433.5,322,1
1,1,1,0,0.014191107,0.002838221,1057,1,12,7,1,907,830,286,0
1,1,1,0,0.015690377,0.003138075,956,1,12,164,1,908,831,287,0
1,1,1,0,0.03125,0.03125,32,1,2,67,1,18,18,4,0
1,1,1,0,0.000965251,0.000965251,1036,1,16,25,1,909,832,288,0
1,1,1,0,0.001006036,0.001006036,994,1,16,164,1,910,833,289,0
1,1,1,0,0.002074689,0.002074689,482,1,15,10,1,911,834,290,0
1,1,1,0,0,0.003021148,331,1,5,0,1,655,434.5,323,0
1,1,1,0,0,0.003174603,315,1,5,164,1,656,435.5,324,0
1,1,1,0,0.010989011,0.010989011,273,1,22,7,1,912,835,594,0
1,1,1,0,0.012,0.012,250,1,22,252,1,913,836,595,0
1,1,1,0,0.029668412,0.012216405,573,1,33,32,1,914,837,596,1
1,1,1,0,0.031021898,0.012773723,548,1,33,166,1,915,838,597,0
2,2,3,1,0.005389222,0.001796407,556.6666667,1,28,66,1,918,841,890,1
1,1,1,0,0.040145985,0.032846715,274,1,22,0,1,919,842,600,1
1,1,1,0,0.01208981,0.001727116,579,1,33,1,1,920,842,601,0
1,1,1,0,0.012635379,0.001805054,554,1,33,167,1,921,843,602,0
2,2,2,0.949452015,0.001838235,0.033088235,272,1,21,25,1,923,841.5,895,1
1,1,1,0,0.030612245,0.002040816,490,1,16,4,1,8,7,5,1
1,1,1,0,0.020952381,0.026666667,1050,1,12,2,1,924,842.5,293,1
1,1,1,0,0.004081633,0.004081633,245,1,28,50,1,42,17.45952381,32,0
