commitdate,ns,nm,nf,entropy,la,ld,lt,fix,ndev,pd,npt,exp,rexp,sexp,bug
20/7/2005 9:34,1,1,1,0,0.017391304,0.006521739,460,1,6,1,1,2066,771.5333333,2062,0
20/7/2005 12:52,1,1,1,0,0.03640257,0.002141328,467,0,6,0,1,2067,772.5333333,2063,0
22/7/2005 4:59,1,1,1,0,0.282051282,0.102564103,39,0,1,710,1,14545,4539.733333,432,0
22/7/2005 5:15,1,1,1,0,0.111111111,0,36,1,3,3,1,2071,776.2833333,2067,0
22/7/2005 5:15,1,1,2,0.708835673,0.396825397,0.095238095,31.5,1,1,186,1,2069,774.2833333,2065,0
22/7/2005 5:15,1,1,1,0,0,0,34,1,1,0,1,2071,776.2833333,2067,0
22/7/2005 12:22,1,2,3,0.847984612,0.117977528,0.065543071,178,1,6,20,1,2074,779.2833333,2070,0
22/7/2005 12:49,1,1,1,0,0.005586592,0.044692737,358,1,3,21,1,2075,780.2833333,2071,0
22/7/2005 16:12,1,4,5,0.616106966,0.05952381,0.054421769,117.6,0,6,962,0.8,14550,4544.733333,14118,0
22/7/2005 17:39,1,2,2,0.954434003,0.004347826,0.030434783,115,0,4,11,1,14552,4546.733333,14120,0
24/7/2005 16:27,1,2,3,0,0,0,21.33333333,0,1,0,0.333333333,2078,778.6166667,2074,0
24/7/2005 16:27,1,2,3,0.774797588,0.136170213,0.10212766,78.33333333,0,7,46,0.666666667,2081,781.6166667,2077,0
25/7/2005 8:26,1,1,44,0,0,0,0,0,2,31649,0.045454545,14596,4574.2,476,0
25/7/2005 9:32,1,1,1,0,2.274509804,2.215686275,51,0,2,114,1,14597,4575.2,14121,0
25/7/2005 11:55,1,1,1,0,0.027491409,0.006872852,291,0,3,6,1,14598,4576.2,14122,0
25/7/2005 12:25,1,2,2,0.557081908,0.082372323,0.044481054,303.5,0,6,22,1,14600,4578.2,14124,0
25/7/2005 17:52,1,1,1,0,0.025974026,0,77,0,4,12,1,2082,782.5166667,2078,0
26/7/2005 11:01,1,1,1,0,0.035714286,0.041666667,168,1,2,19,1,2083,783.25,2079,0
26/7/2005 11:57,1,1,1,0,0.097560976,0.048780488,41,0,4,49,1,2084,784.25,2080,0
26/7/2005 11:58,1,2,2,0.303924351,0.087962963,0.06867284,648,1,10,19,1,2086,786.25,2082,1
28/7/2005 3:11,2,3,3,0.71663572,0.106707317,0.076219512,109.3333333,0,6,211,1,14603,4570.233333,14603,1
28/7/2005 4:45,1,2,2,0.269828448,0.755813953,0.755813953,43,1,2,28,1,399,90.98333333,399,1
28/7/2005 11:13,1,3,10,0,0,0,0,0,6,4500,0.4,14630,4597.233333,504,0
28/7/2005 11:13,1,1,1,0,0,0,9,0,1,0,1,14631,4598.233333,505,0
28/7/2005 11:13,1,2,2,0,0,0,0,0,2,620,1,14619,4586.233333,493,0
28/7/2005 11:13,1,1,1,0,0,0,9,0,1,0,1,14632,4599.233333,506,0
28/7/2005 11:13,1,1,1,0,0,0,0,0,2,47,1,14635,4602.233333,509,0
28/7/2005 11:13,1,1,6,0,0,0,61.5,0,1,0,0.166666667,14610,4577.233333,484,0
28/7/2005 11:13,1,1,1,0,0,0,0,0,1,767,1,14617,4584.233333,491,0
28/7/2005 11:13,1,1,1,0,0,0,0,0,1,6,1,14634,4601.233333,508,0
28/7/2005 11:13,1,1,1,0,0,0,0,0,2,413,1,14604,4571.233333,478,0
28/7/2005 11:13,1,1,1,0,0,0,11,0,1,0,1,14617,4584.233333,491,0
28/7/2005 11:13,1,2,4,0,0,0,121.75,0,1,0,0.25,14615,4582.233333,489,0
28/7/2005 11:13,1,1,1,0,0,0,72,0,1,0,1,14634,4601.233333,508,0
28/7/2005 11:13,1,1,1,0,0,0,0,0,1,767,1,14615,4582.233333,489,0
28/7/2005 11:13,1,1,1,0,0,0,30,0,1,0,1,14620,4587.233333,494,0
28/7/2005 11:13,1,1,1,0,0,0,21,0,1,0,1,14636,4603.233333,510,0
28/7/2005 11:14,1,1,1,0,0,0,0,0,1,340,1,14640,4607.233333,514,0
28/7/2005 11:14,1,1,1,0,0,0,12,0,1,0,1,14638,4605.233333,512,0
28/7/2005 11:14,1,1,1,0,0,0,12,0,1,0,1,14639,4606.233333,513,0
28/7/2005 11:14,1,1,1,0,0,0,11,0,1,0,1,14641,4608.233333,515,0
28/7/2005 11:14,1,2,2,0,0,0,39,0,1,0,0.5,14644,4611.233333,518,0
28/7/2005 11:14,1,1,1,0,0,0,0,0,4,212,1,14638,4605.233333,512,0
28/7/2005 11:14,1,1,1,0,0,0,0,0,4,212,1,14644,4611.233333,518,0
28/7/2005 11:16,1,1,1,0,0,0,0,0,1,408,1,14645,4612.233333,519,0
28/7/2005 11:48,1,1,1,0,0.004405286,0.004405286,227,0,2,243,1,2087,783.75,2083,0
28/7/2005 11:50,2,10,28,0.979288829,0.146420824,0.085683297,32.92857143,1,4,528,0.285714286,14673,4640.233333,14673,0
28/7/2005 12:43,1,1,1,0,2.285714286,2.326530612,49,1,5,34,1,14674,4641.233333,14153,0
31/7/2005 11:16,1,1,1,0,0.066666667,0.066666667,30,1,4,220,1,14675,4633.933333,14154,0
31/7/2005 13:17,1,4,5,0.62751931,0.370588235,0.152941176,102,0,9,273,0.8,14680,4638.933333,14159,1
5/8/2005 9:08,1,1,12,0.975379137,2.28708134,2.394736842,34.83333333,1,4,3858,0.166666667,14692,4632.75,14171,1
5/8/2005 9:56,1,1,1,0,0,0,16,1,1,0,1,14693,4633.75,14172,0
5/8/2005 10:36,1,1,1,0,0.043956044,0.016483516,182,1,7,12,1,14694,4634.75,14173,0
6/8/2005 11:52,1,1,4,0,0,0,9.25,0,1,0,0.25,14895,4835.45,14374,0
6/8/2005 11:52,1,2,8,0,0,0,11.25,0,1,0,0.125,14937,4877.45,14416,0
6/8/2005 11:52,1,1,1,0,0,0,167,0,1,0,1,14910,4850.45,14389,0
6/8/2005 11:52,1,7,92,0.710423774,0.932472691,0.932472691,43.7826087,0,11,17333,0.336956522,14786,4726.45,14265,1
6/8/2005 11:52,1,10,19,0.886815047,1.293386375,1.300845351,105.8421053,0,8,2606,0.789473684,14937,4877.45,14416,1
6/8/2005 11:52,1,23,105,0.826956499,0.859041776,0.854221443,65.2,0,10,20675,0.447619048,14895,4835.45,14374,1
6/8/2005 11:52,1,6,14,0.655440016,0.572004028,0.566968781,70.92857143,0,8,2074,0.785714286,14910,4850.45,14389,0
6/8/2005 11:53,1,1,1,0,0,0,3,0,1,0,1,14953,4893.45,14432,0
6/8/2005 11:53,1,2,2,0,0,0,6,0,1,0,0.5,14984,4924.45,14463,0
6/8/2005 11:53,1,23,29,0.65504037,0.534757835,0.531908832,121.0344828,0,10,4365,0.931034483,14984,4924.45,14463,1
6/8/2005 11:53,1,12,15,0.746380439,0.738289963,0.749442379,89.66666667,0,11,1439,1,14953,4893.45,14432,0
6/8/2005 12:39,2,8,14,0.94671417,0.074742268,0.072164948,27.71428571,0,1,2551,0.428571429,14998,4938.45,14998,0
6/8/2005 12:47,1,1,1,0,0.181818182,0.181818182,11,0,1,9,1,14999,4939.45,535,0
7/8/2005 12:51,1,1,3,0,0,0,47,0,1,0,0.333333333,15156,5094.333333,14621,0
7/8/2005 12:51,1,1,2,0,0,0,20,0,1,0,0.5,15226,5164.333333,14691,0
7/8/2005 12:51,1,3,39,0,0,0,37.53846154,0,1,0,0.025641026,15133,5071.333333,14598,1
7/8/2005 12:51,1,1,4,0,0,0,122,0,1,0,0.25,15318,5256.333333,14783,1
7/8/2005 12:51,1,1,1,0,0,0,77,0,1,0,1,15024,4962.333333,14489,0
7/8/2005 12:51,1,6,70,0.399921867,0.934656741,0.901571547,17.27142857,0,10,22574,0.428571429,15094,5032.333333,14559,1
7/8/2005 12:51,1,2,20,0.649006317,0.347965739,0.358672377,46.7,0,8,839,0.3,15156,5094.333333,14621,1
7/8/2005 12:51,1,9,88,0.673382691,0.219233086,0.209194941,56.60227273,0,10,2013,0.25,15314,5252.333333,14779,1
7/8/2005 12:51,1,5,68,0.684228917,0.869913687,0.877928483,23.85294118,0,10,6515,0.161764706,15224,5162.333333,14689,1
7/8/2005 12:51,1,17,101,0.721440439,0.770744681,0.766312057,55.84158416,0,10,12424,0.485148515,15419,5357.333333,14884,1
7/8/2005 12:51,1,5,24,0.550612113,0.254194631,0.244127517,49.66666667,0,8,1009,0.458333333,15023,4961.333333,14488,1
7/8/2005 12:52,1,3,9,0.591214259,0.698815567,0.698815567,65.66666667,0,5,1264,0.666666667,15688,5626.333333,15153,1
7/8/2005 12:52,1,1,6,0,0,0,12,0,1,0,0.166666667,15688,5626.333333,15153,0
7/8/2005 12:52,1,1,1,0,0,0,11,0,1,0,1,15699,5637.333333,15164,0
7/8/2005 12:52,1,1,7,0,0,0,6.714285714,0,1,0,0.142857143,15524,5462.333333,14989,0
7/8/2005 12:52,1,1,4,0,0,0,15,0,1,0,0.25,15531,5469.333333,14996,0
7/8/2005 12:52,1,1,6,0,0,0,13.5,0,1,0,0.166666667,15718,5656.333333,15183,1
7/8/2005 12:52,1,1,1,0,0,0,4,0,1,0,1,15728,5666.333333,15193,0
7/8/2005 12:52,1,2,3,0.615529162,3.78358209,3.78358209,44.66666667,0,2,65,0.666666667,15531,5469.333333,14996,1
7/8/2005 12:52,1,1,2,0,0,0,23,0,1,0,0.5,15563,5501.333333,15028,1
7/8/2005 12:52,1,2,4,0,0,0,42.75,0,1,0,0.25,15655,5593.333333,15120,1
7/8/2005 12:52,1,1,4,0,0,0,18.75,0,1,0,0.25,15596,5534.333333,15061,0
7/8/2005 12:52,1,2,5,0.766019566,0.106092437,0.092436975,190.4,0,6,5,0.6,15707,5645.333333,15172,0
7/8/2005 12:52,1,1,34,0,0,0,23.44117647,0,1,0,0.029411765,15453,5391.333333,14918,1
7/8/2005 12:52,1,2,16,0,0,0,30.0625,0,1,0,0.0625,15508,5446.333333,14973,0
7/8/2005 12:52,1,1,3,0,0,0,60.33333333,0,1,0,0.333333333,15707,5645.333333,15172,0
7/8/2005 12:52,1,2,5,0,0,0,12,0,1,0,0.2,15643,5581.333333,15108,0
7/8/2005 12:52,1,1,4,0.49971215,0.422594142,0.317991632,59.75,0,7,958,1,15536,5474.333333,15001,1
7/8/2005 12:52,1,1,1,0,0,0,54,0,1,0,1,15536,5474.333333,15001,0
7/8/2005 12:52,1,1,4,0,0,0,48,0,1,0,0.25,15480,5418.333333,14945,0
7/8/2005 12:52,1,1,1,0,0,0,40,0,1,0,1,15470,5408.333333,14935,1
7/8/2005 12:52,1,1,2,0,0,0,120,0,1,0,0.5,15582,5520.333333,15047,0
7/8/2005 12:52,1,1,1,0,0,0,20,0,1,0,1,15648,5586.333333,15113,1
7/8/2005 12:52,1,6,18,0.670135814,0.433090024,0.755474453,45.66666667,0,8,1071,0.611111111,15673,5611.333333,15138,0
7/8/2005 12:52,1,3,16,0.687827816,0.836798337,0.824844075,120.25,0,7,1132,0.5625,15469,5407.333333,14934,0
7/8/2005 12:52,1,5,9,0.375897452,0.375954198,0.375954198,116.4444444,0,9,646,0.666666667,15737,5675.333333,15202,1
7/8/2005 12:52,1,3,10,0.638993039,0.481840194,0.487893462,82.6,0,6,2046,0.8,15596,5534.333333,15061,1
7/8/2005 12:52,1,3,5,0.6949101,0.534412955,0.534412955,98.8,0,8,98,0.8,15718,5656.333333,15183,0
7/8/2005 12:52,1,15,42,0.634223372,0.484246062,0.477494374,63.47619048,0,12,5805,0.5,15638,5576.333333,15103,1
7/8/2005 12:52,1,3,9,0.804789004,1.368286445,1.3657289,43.44444444,0,6,673,0.555555556,15524,5462.333333,14989,1
7/8/2005 12:52,1,2,6,0.217818128,0.680715198,0.683269476,130.5,0,9,338,1,15480,5418.333333,14945,0
7/8/2005 12:52,1,2,12,0.338386446,0.101359703,0.055624227,67.41666667,0,9,961,0.583333333,15508,5446.333333,14973,1
7/8/2005 12:52,1,4,9,0.565217955,1.576748411,1.567665758,122.3333333,0,6,530,1,15728,5666.333333,15193,1
7/8/2005 12:52,1,5,25,0.450742475,0.659274194,0.56922043,59.52,0,10,1463,0.36,15561,5499.333333,15026,1
7/8/2005 12:52,1,6,10,0.617594002,0.781437126,0.781437126,33.4,0,6,722,0.6,15698,5636.333333,15163,0
7/8/2005 12:52,1,3,4,0.205335887,1.704545455,1.731060606,66,0,8,534,1,15648,5586.333333,15113,1
7/8/2005 12:52,1,2,3,0.249528219,0.755434783,0.755434783,61.33333333,0,6,298,1,15651,5589.333333,15116,0
7/8/2005 12:52,1,5,17,0.702568272,1.223391813,1.224561404,50.29411765,0,5,1792,0.647058824,15580,5518.333333,15045,1
7/8/2005 12:53,1,1,1,0,0,0,3,0,1,0,1,15796,5734.333333,15261,0
7/8/2005 12:53,1,2,2,0,0,0,41,0,1,0,0.5,15745,5683.333333,15210,0
7/8/2005 12:53,1,1,1,0,0,0,26,0,1,0,1,15738,5676.333333,15203,0
7/8/2005 12:53,1,30,50,0.767677085,0.702812882,0.70260905,98.12,0,9,7449,0.62,15795,5733.333333,15260,1
7/8/2005 12:53,2,17,23,0.507230084,0.228020014,0.225160829,60.82608696,0,3,1766,0.52173913,15819,5757.333333,15819,1
7/8/2005 12:53,1,4,5,0.189554243,0.307894737,0.310526316,76,0,9,435,1,15745,5683.333333,15210,1
7/8/2005 12:54,1,1,1,0,0.051282051,0.051282051,39,0,1,10,1,15821,5759.333333,556,0
7/8/2005 12:54,1,1,1,0,0,0,20,0,1,0,1,15820,5758.333333,555,0
7/8/2005 15:59,1,3,4,0.147464825,0.798076923,0.865384615,26,0,1,406,0.5,15851,5789.333333,586,1
7/8/2005 15:59,1,1,7,0,0,0,5.857142857,0,1,0,0.142857143,15851,5789.333333,586,0
7/8/2005 15:59,1,3,5,0.804445506,0.411764706,0.184313725,51,0,1,520,0.6,15827,5765.333333,562,0
7/8/2005 15:59,1,3,11,0.617522138,0.261016949,0.223728814,26.81818182,0,1,1674,0.363636364,15840,5778.333333,575,0
7/8/2005 15:59,1,1,1,0,0,0,36,0,1,0,1,15827,5765.333333,562,0
7/8/2005 15:59,1,1,2,0,0,0,42.5,0,1,0,0.5,15840,5778.333333,575,0
7/8/2005 15:59,1,1,1,0,0.033898305,0,59,0,1,0,1,15852,5790.333333,15266,1
10/8/2005 14:42,1,1,1,0,0.047930283,0,459,1,6,3,1,2088,775.75,2084,0
10/8/2005 15:29,1,5,7,0.735062718,0.071942446,0.03057554,79.42857143,1,8,696,0.857142857,2095,782.75,2091,0
15/8/2005 10:06,1,1,1,0,0.005952381,0.011904762,168,1,2,20,1,2096,775.6666667,2092,0
15/8/2005 14:50,1,2,5,0,0,0,21.6,1,1,0,0.2,15870,5711.833333,15284,0
15/8/2005 14:50,1,5,13,0.144547584,0.127044025,0.124528302,61.15384615,1,7,168,0.615384615,15870,5711.833333,15284,1
16/8/2005 13:51,1,2,2,0.883585086,0.297709924,0.106870229,65.5,1,5,271,1,15872,5713.833333,15286,0
25/8/2005 12:41,1,1,1,0,0.008097166,0.004048583,247,1,3,18,1,2097,774.5,2093,1
25/8/2005 15:13,1,1,4,0.825939798,0.418209877,0.291666667,162,0,6,292,1,15876,5612.383333,15290,1
25/8/2005 15:14,1,1,1,0,0.013245033,0.006622517,151,1,4,102,1,15877,5613.383333,15291,0
26/8/2005 12:15,1,4,7,0.86206544,0.274611399,0.163212435,55.14285714,1,4,133,0.714285714,15884,5617.433333,15298,0
26/8/2005 12:47,1,1,1,0,0.081632653,0.081632653,49,1,1,11,1,15885,5618.433333,15299,0
26/8/2005 14:02,1,1,1,0,0.644444444,0.333333333,45,1,1,19,1,15886,5619.433333,15300,0
26/8/2005 14:03,1,4,4,0.502963036,0.137777778,0.06,112.5,0,6,582,1,15891,5624.433333,15305,0
26/8/2005 14:03,1,1,1,0,0,0,33,0,1,0,1,15891,5624.433333,15305,0
27/8/2005 7:15,1,1,13,0.715587884,0.082089552,0.080845771,61.84615385,0,9,260,0.153846154,15904,5630.383333,15318,1
27/8/2005 8:01,1,1,1,0,0.3,0.184615385,130,0,4,20,1,2098,772.0333333,2094,1
27/8/2005 8:16,1,2,3,0.604388084,0.23415978,0.121212121,121,1,9,104,1,15907,5633.383333,15321,0
27/8/2005 8:42,1,2,2,0.625262405,0.324324324,0.108108108,37,1,5,40,1,15909,5635.383333,15323,0
27/8/2005 9:23,1,1,1,0,0.014563107,0.009708738,206,1,2,20,1,2099,773.0333333,2095,0
27/8/2005 10:31,1,1,1,0,0.738636364,0.056818182,88,0,8,20,1,15910,5636.383333,15324,0
27/8/2005 11:42,1,1,1,0,1.147887324,1,142,1,4,0,1,15911,5637.383333,15325,0
27/8/2005 11:55,1,1,1,0,0.519230769,0.403846154,104,1,2,20,1,15912,5638.383333,15326,0
27/8/2005 11:55,1,1,1,0,0.02016129,0.016129032,248,1,3,2,1,2100,774.0333333,2096,0
27/8/2005 12:33,1,2,2,0.503258335,0.013293944,0,338.5,1,6,40,1,15914,5640.383333,15328,0
27/8/2005 13:54,1,1,1,0,0.272727273,0.155844156,77,0,3,20,1,2101,775.0333333,2097,1
27/8/2005 13:57,1,1,1,0,0.016260163,0.012195122,246,0,2,20,1,2102,776.0333333,2098,0
27/8/2005 13:58,1,1,1,0,0,0.695652174,23,0,4,20,1,2103,777.0333333,2099,0
27/8/2005 15:25,1,3,3,0.36517875,0.025477707,0.066878981,104.6666667,0,5,60,1,2125,799.0333333,2121,0
27/8/2005 15:25,1,7,12,0.426238248,0.046799117,0.030905077,188.75,0,8,2325,0.833333333,2120,794.0333333,2116,1
27/8/2005 15:25,1,1,5,0,0,0,7.2,0,1,0,0.2,2120,794.0333333,2116,1
27/8/2005 15:25,1,1,2,0,0,0,34.5,0,1,0,0.5,2125,799.0333333,2121,0
28/8/2005 5:17,2,37,98,0.741138817,0.220413123,0.215431349,83.97959184,0,11,2578,0.336734694,16012,5719.433333,16012,1
28/8/2005 5:26,1,1,1,0,0,0,0,0,1,21,1,16013,5720.433333,589,0
28/8/2005 5:58,1,1,1,0,0.005464481,0.005464481,183,1,3,21,1,2126,799.2,2122,0
28/8/2005 6:34,1,30,51,0.657782386,0.195841996,0.198752599,94.31372549,0,12,2355,0.411764706,16064,5771.433333,15475,1
28/8/2005 7:35,1,1,2,0.989183154,0.112522686,0.139745917,275.5,1,6,24,1,16066,5773.433333,15477,0
28/8/2005 9:44,1,5,6,0.533386265,0.007371007,0.00982801,67.83333333,0,10,43,0.833333333,16077,5784.433333,15488,0
28/8/2005 9:44,1,2,5,0,0,0,22.2,0,1,0,0.2,16077,5784.433333,15488,0
28/8/2005 12:01,1,17,23,0.771396721,0.149193548,0.13844086,64.69565217,0,11,900,0.565217391,16100,5807.433333,15511,1
28/8/2005 15:52,1,1,1,0,0,0,6,0,1,0,1,2156,829.2,2152,0
28/8/2005 15:52,1,7,9,0.722260533,0.130573248,0.160828025,69.77777778,0,5,1173,1,2156,829.2,2152,0
28/8/2005 15:52,1,2,4,0.523403644,0.145177665,0.176649746,246.25,0,10,43,0.75,2130,803.2,2126,1
28/8/2005 15:52,1,1,3,0,0,0,60.33333333,0,1,0,0.333333333,2146,819.2,2142,0
28/8/2005 15:52,1,7,13,0.695247518,0.089771891,0.286975717,104.5384615,0,7,1321,0.692307692,2146,819.2,2142,0
29/8/2005 6:20,1,1,1,0,0.096774194,0.016129032,62,1,2,1,1,2157,815.3,2153,0
29/8/2005 14:29,1,1,1,0,0.002061856,0.002061856,485,1,10,1,1,2158,816.3,2154,0
29/8/2005 14:29,1,1,1,0,0.107361963,0.039877301,326,1,2,22,1,2159,817.3,2155,0
29/8/2005 16:13,1,1,1,0,0.217948718,0.179487179,78,1,3,2,1,2160,818.3,2156,1
29/8/2005 18:50,1,1,1,0,0.323529412,1.058823529,34,0,4,1,1,2161,819.3,2157,1
29/8/2005 18:51,1,2,2,0.52545068,0.028103044,0.017954723,640.5,1,10,2,1,2163,821.3,2159,1
30/8/2005 4:53,1,2,2,0.258018669,0.067542214,0.018761726,266.5,1,10,2,1,2165,823.3,2161,1
30/8/2005 4:59,1,1,1,0,0,0.020408163,49,0,2,2,1,2166,824.3,2162,0
30/8/2005 9:08,1,1,1,0,0.027027027,0.027027027,37,0,3,5,1,2167,825.3,2163,0
30/8/2005 9:46,1,2,2,0.619382195,0.065217391,0.076086957,46,1,5,320,1,2169,827.3,2165,0
1/9/2005 13:49,1,1,1,0,0,0,56,0,1,0,1,16101,5794.85,15512,0
1/9/2005 13:55,1,1,1,0,0.2,0.057142857,210,0,7,25,1,16102,5795.85,15513,1
1/9/2005 13:59,1,1,1,0,0.004807692,0.014423077,208,1,7,0,1,16103,5796.85,15514,0
1/9/2005 14:13,1,1,1,0,0.012987013,0,154,1,5,4,1,16104,5797.85,15515,0
4/9/2005 7:18,1,2,3,0.857642267,0.030141844,0.014184397,188,0,3,68,0.666666667,16107,5792.4,15518,0
4/9/2005 8:44,1,7,7,0.581314451,0.154523619,0.159327462,178.4285714,0,10,397,1,16114,5799.4,15525,1
4/9/2005 8:45,2,4,5,0.367110928,0.117647059,0.147058824,27.2,0,6,98,0.8,16122,5807.4,16122,0
4/9/2005 8:45,1,1,2,0,0,0,41.5,0,1,0,0.5,16116,5801.4,15527,1
4/9/2005 8:45,1,1,1,0,0,0,89,0,1,0,1,16122,5807.4,15532,1
4/9/2005 9:00,1,6,56,0.97939304,0.052348337,0.052348337,36.5,0,11,2161,0.178571429,16178,5863.4,15588,0
4/9/2005 9:02,1,1,4,0,0,0,5.25,0,1,0,0.25,16211,5896.4,15621,0
4/9/2005 9:02,1,1,2,0,0,0,23,0,1,0,0.5,16180,5865.4,15590,0
4/9/2005 9:02,1,13,27,0.980655779,0.02974359,0.027692308,72.22222222,0,10,328,0.296296296,16211,5896.4,15621,0
4/9/2005 9:43,2,5,6,0.670387455,0.109717868,0.10815047,106.3333333,0,7,365,0.833333333,16226,5911.4,16226,1
4/9/2005 9:43,1,1,1,0,0,0,5,0,1,0,1,16226,5911.4,15635,0
4/9/2005 9:43,1,2,8,0.216674141,0.214285714,0.321428571,7,0,1,120,0.5,16219,5904.4,15629,0
4/9/2005 11:05,1,2,2,0.458685816,0.121495327,0.023364486,107,1,2,449,1,16228,5913.4,15637,0
4/9/2005 11:54,1,3,4,0.618205109,0.516587678,0.526066351,52.75,1,5,112,1,16232,5917.4,15641,1
5/9/2005 6:21,1,1,1,0,0.59375,0.09375,32,0,2,9,1,2170,826.65,2166,0
5/9/2005 15:29,1,1,1,0,0.134751773,0.035460993,564,0,6,8,1,2171,827.65,2167,1
5/9/2005 15:50,1,3,3,0.982141033,0.011904762,0,196,1,10,22,0.666666667,2174,830.65,2170,1
5/9/2005 16:05,1,2,2,0.764204507,0.005763689,0.007204611,347,1,10,8,1,2176,832.65,2172,0
5/9/2005 16:41,1,2,2,0.684038436,0.016915423,0.015920398,502.5,0,6,15,1,2178,834.65,2174,0
6/9/2005 4:50,1,2,2,0.566509507,0.007716049,0.003858025,648,0,10,2,1,2180,836.65,2176,0
6/9/2005 5:14,1,1,1,0,0.01980198,0.003960396,505,1,10,0,1,2181,837.65,2177,0
6/9/2005 5:57,1,1,1,0,0.029411765,0.029411765,34,0,4,7,1,2182,838.65,2178,0
7/9/2005 16:05,1,4,4,0.706962012,0.066210046,0.00456621,109.5,1,7,383,1,2186,842.65,2182,0
8/9/2005 10:38,1,8,8,0.773392284,0.024870466,0.047668394,120.625,1,11,426,0.875,2196,852.1,2192,0
8/9/2005 10:38,1,1,2,0,0,0,25.5,1,1,0,0.5,2196,852.1,2192,0
8/9/2005 16:17,1,1,1,0,0.006920415,0,289,1,8,0,1,2197,853.1,2193,0
12/9/2005 13:52,1,1,2,0,0,0,36,1,1,0,0.5,16235,5907.683333,15644,0
12/9/2005 13:52,1,1,1,0,0.554054054,0.445945946,74,1,1,8,1,16233,5905.683333,15642,0
15/9/2005 14:13,1,1,1,0,0,0,19,0,1,0,1,16241,5882.216667,15650,0
15/9/2005 14:13,1,5,5,0.928383212,0.030701754,0.004385965,45.6,0,4,208,1,16241,5882.216667,15650,0
16/9/2005 3:27,1,1,1,0,0.41025641,0.435897436,39,1,1,40,1,16242,5883.216667,15651,0
16/9/2005 4:22,1,2,2,0.110909876,1.574712644,1.540229885,43.5,1,2,81,1,16244,5885.216667,15653,1
16/9/2005 4:25,1,1,3,0.776649014,0.079470199,0.119205298,50.33333333,1,1,36,0.666666667,16248,5889.216667,15657,0
16/9/2005 4:25,1,1,1,0,0,0,21,1,1,0,1,16248,5889.216667,15657,0
16/9/2005 4:25,1,1,1,0,0,0.039473684,76,1,2,0,1,16249,5890.216667,15658,0
16/9/2005 4:31,1,1,1,0,1.795454545,1.795454545,44,0,2,1,1,16250,5891.216667,15659,1
16/9/2005 4:35,1,27,29,0.671251819,0.105734767,0.067502987,115.4482759,0,9,2900,0.862068966,428,116.1,428,1
16/9/2005 4:38,1,1,1,0,0.019230769,0.019230769,52,0,2,40,1,429,117.1,429,0
16/9/2005 4:45,1,1,1,0,0.00621118,0.00621118,161,0,1,40,1,16251,5892.216667,15660,0
16/9/2005 5:09,1,1,1,0,1.625,1.6375,80,1,3,18,1,16252,5893.216667,15661,0
17/9/2005 6:39,1,1,1,0,0.1,0.1,20,1,2,41,1,2198,849.75,2194,0
17/9/2005 7:40,1,2,2,0.738284866,0.017804154,0.005934718,505.5,0,6,23,1,2200,851.75,2196,0
17/9/2005 7:50,1,1,1,0,0.038461538,0,52,0,4,13,1,2201,852.75,2197,0
17/9/2005 8:01,1,1,1,0,0.015384615,0.015384615,130,1,2,20,1,2202,853.75,2198,1
17/9/2005 8:18,1,1,1,0,0,0,14,1,1,0,1,16258,5898.916667,15667,0
17/9/2005 8:18,1,4,5,0.385866749,0.440956652,0.387144993,133.8,1,7,679,0.8,16258,5898.916667,15667,0
17/9/2005 8:33,1,1,1,0,0.015841584,0.023762376,505,0,10,11,1,2203,854.75,2199,0
17/9/2005 8:34,1,1,1,0,0,0.008097166,247,0,4,1,1,2204,855.75,2200,0
17/9/2005 8:46,1,1,1,0,0.003976143,0.009940358,503,1,10,0,1,2205,856.75,2201,0
17/9/2005 8:58,1,1,1,0,0.019685039,0.001968504,508,1,10,0,1,2206,857.75,2202,1
17/9/2005 9:09,1,3,3,0.441551671,0.024691358,0.021604938,216,1,10,294,1,2209,860.75,2205,0
17/9/2005 17:36,1,3,3,0.991976263,0.220149254,0.302238806,89.33333333,1,3,36,0.666666667,2212,863.75,2208,0
18/9/2005 5:02,1,1,1,0,0.038461538,0.019230769,208,0,7,2,1,2213,864.7,2209,1
18/9/2005 6:11,1,7,7,0.558361081,0.123188406,0.03442029,78.85714286,1,9,236,0.857142857,16265,5905,15674,0
19/9/2005 4:23,1,1,1,0,0.001251564,0.001251564,799,1,4,2,1,2214,865.55,2210,0
19/9/2005 9:41,1,2,2,0.969605599,0.19844358,0.143968872,128.5,1,7,16,1,16267,5898,15676,0
19/9/2005 9:45,1,2,2,0.89049164,0.08988764,0.056179775,133.5,1,7,43,1,16269,5900,15678,0
20/9/2005 3:23,1,1,1,0,0.03125,0.03125,32,0,2,23,1,2215,866.45,2211,0
21/9/2005 9:20,1,5,5,0.72530378,0.065445026,0.045375218,229.2,1,8,108,1,2220,870.9,2216,0
21/9/2005 13:21,1,1,2,0,0,0,43,0,1,0,0.5,2222,872.9,6,0
21/9/2005 16:57,1,6,20,0,0,0,50.1,0,1,0,0.05,16289,5918.8,15698,1
21/9/2005 16:57,1,2,2,0,0,0,40.5,0,1,0,0.5,16291,5920.8,15700,1
23/9/2005 6:11,1,1,1,0,0.469387755,0.020408163,49,0,3,47,1,2223,872.8833333,2217,0
23/9/2005 6:13,1,1,1,0,0.469387755,0.020408163,49,0,3,79,1,2224,873.8833333,2218,0
